0,50.42495798,-3.59579735,32.74316159,-0.048953661,10.03264194,0.03872794
88,50.41703832,-3.583460048,40.54976024,-25.95109135,15.00369096,-0.072776877
88.5,50.41692156,-3.5833548,40.57244294,-25.97400893,14.99566248,-0.038138386
89,50.41680423,-3.583248916,40.62173829,-26.00096025,15.01416908,0.003971117
89.5,50.41668731,-3.583143129,40.54677374,-25.98830976,15.00281524,0.057684899
90,50.41657066,-3.583037568,40.51189238,-26.01463756,15.01195484,0.051538318
90.5,50.41645428,-3.582932924,40.57490305,-25.97723858,14.9778512,-0.006975253
91,50.41633759,-3.58282679,40.68062016,-25.98174856,15.00147042,-0.026389666
91.5,50.41622018,-3.582721919,40.72372218,-25.99138264,14.99345914,-0.0130222
92,50.41610303,-3.582616841,40.78514664,-25.98364772,15.00411727,-0.030503324
92.5,50.41598608,-3.582511196,40.82914814,-26.00532285,14.99710518,-0.036136608
93,50.41586981,-3.582405182,40.85035306,-25.99628269,14.99026629,-0.001396624
93.5,50.41575296,-3.582300098,40.82681568,-25.97152592,14.99258816,-0.022753568
94,50.41563632,-3.582194526,40.8188592,-25.97948545,15.01237314,-0.018820923
94.5,50.41551961,-3.582089975,40.7982032,-25.96157915,14.99136889,0.005565725
95,50.41540305,-3.581983185,40.75655035,-26.00821196,15.00235562,0.037049893
95.5,50.41528627,-3.581876952,40.79121947,-25.99103398,15.00985949,-0.002003058
96,50.41516912,-3.581770967,40.78122391,-26.01209407,14.99033114,0.000710325
96.5,50.41505215,-3.581665297,40.76835657,-25.9719736,14.99765193,-0.011099626
97,50.41493483,-3.581560508,40.7555287,-26.05719794,14.90409358,-0.000534999
97.5,50.4148162,-3.581459166,40.71367641,-26.76696532,13.57234981,0.024239092
98,50.4146949,-3.581369435,40.73276485,-27.38448321,12.22661379,0.023595784
98.5,50.41457096,-3.581287527,40.6842121,-27.97359336,10.84366755,0.074201551
99,50.41444466,-3.581216044,40.66980425,-28.45054896,9.45014677,0.006099443
99.5,50.4143156,-3.581154389,40.67312519,-28.92620768,7.991833179,0.00894383
100,50.41418479,-3.581103075,40.70596169,-29.28459055,6.532174687,0.000892335
100.5,50.41405152,-3.581062844,40.65622388,-29.57007218,5.07764323,0.059241789
101,50.41391838,-3.581031539,40.62327718,-29.76767622,3.590501872,-0.034716094
101.5,50.41378462,-3.581011378,40.62267329,-29.91888212,2.0908036,0.01344002
102,50.41365045,-3.581000886,40.60101882,-29.98322287,0.604505219,0.003806198
102.5,50.41351581,-3.580999253,40.62338846,-29.98567099,-0.001762561,-0.018796529
103,50.41338067,-3.580999328,40.56984721,-30.00170908,-0.017079646,0.009164354
103.5,50.41324642,-3.580999577,40.62139761,-30.01737614,0.00744927,-0.019174951
104,50.41311125,-3.580999937,40.60247254,-29.96848947,-0.023892578,0.007325252
104.5,50.41297614,-3.580999423,40.71850732,-29.98814174,-0.00824925,0.014694682
105,50.41284147,-3.581000316,40.71436454,-30.01689946,-0.004230163,0.000496726
105.5,50.41270638,-3.580999235,40.75032312,-30.03329055,0.008765967,0.040793501
106,50.41257148,-3.580999996,40.75642305,-30.00978835,0.013253174,-0.004189144
106.5,50.41243657,-3.58099934,40.75905941,-29.99110913,0.010525442,0.059119217
107,50.41230147,-3.580999683,40.78288773,-30.04988293,-0.002292037,0.010941038
107.5,50.41216624,-3.58100092,40.79361143,-30.02043829,0.000367122,0.034602912
108,50.41203069,-3.580999942,40.78713217,-30.01845661,-0.008688117,0.027267082
108.5,50.41189664,-3.580999795,40.77518141,-30.01911175,-0.003003223,0.016361658
109,50.41176209,-3.58100023,40.83154639,-29.96000945,-0.002240972,-0.06958729
109.5,50.41162741,-3.581000259,40.85728259,-29.97292548,-0.007168649,-0.031890903
110,50.41149241,-3.58099998,40.84458701,-30.00139477,0.021762395,-0.021988067
110.5,50.41135747,-3.58099984,40.82117764,-29.94051485,-0.009242574,-0.031727918
111,50.41122235,-3.581000844,41.00748304,-30.02080708,0.005805906,-0.011227454
111.5,50.41108824,-3.581001623,41.05288098,-29.98583891,-0.005013713,0.007917968
112,50.41095323,-3.581001234,41.12213451,-30.02079819,-0.003265964,-0.009508049
112.5,50.41081978,-3.5810014,41.15123466,-29.49366366,-0.002742945,-0.011841943
113,50.41068843,-3.581001438,41.11182361,-28.71341468,0.011366382,-0.023608531
113.5,50.41056108,-3.581001046,41.07556358,-27.84461786,0.007239548,-0.024295782
114,50.41043747,-3.581001326,41.15330544,-27.04379532,0.016365662,-0.035393862
114.5,50.41031766,-3.581001125,41.19326194,-26.20179911,0.018561641,-0.011293757
115,50.41020242,-3.58100067,41.22254986,-25.36858407,0.009798183,0.024612723
115.5,50.41009003,-3.580999741,41.13580917,-24.56493222,0.011599659,0.023884466
116,50.40998153,-3.580998926,41.09171783,-23.71570203,0.023211311,0.030600134
116.5,50.40987667,-3.580998871,41.06753225,-22.91877902,0.023499353,0.01109759
117,50.40977527,-3.580999538,41.13474724,-22.00081908,-0.006151817,-0.001245182
117.5,50.40967807,-3.580999407,41.11585796,-21.23014828,0.009607616,0.033625435
118,50.40958562,-3.580999963,41.12761611,-20.41710834,0.011114206,0.030324277
118.5,50.40949518,-3.581000594,41.15816309,-19.53281777,-0.001233375,-0.021182789
119,50.40940854,-3.581000674,41.13950917,-18.69719491,0.007002088,0.015771993
119.5,50.40932602,-3.581000333,41.08480017,-17.8901204,0.003203665,0.099803327
120,50.40924848,-3.581000417,41.06158419,-17.02798364,0.022337524,0.01422496
120.5,50.4091737,-3.581001099,41.016992,-16.18048716,0.019922282,0.020968045
121,50.40910332,-3.581001455,41.00160178,-15.36805875,0.006940014,0.0422496
121.5,50.40903682,-3.581001588,40.98269452,-14.52577585,0.007852356,0.002377624
122,50.40897359,-3.581001934,40.94921896,-13.6591664,0.003680257,-0.036146162
122.5,50.40891402,-3.581002544,40.97116091,-12.87349294,7.46E-05,-0.00376992
123,50.40885857,-3.581002966,40.97970053,-12.03997451,0.001400237,0.051674346
123.5,50.4088058,-3.581001935,40.97804216,-11.18649084,-0.010003759,0.038967206
124,50.40875772,-3.581001733,40.95675372,-10.36582538,0.010840984,-0.065027167
124.5,50.40871265,-3.58100227,40.9375174,-9.518060051,-0.01016885,-0.037974316
125,50.40867108,-3.581002997,40.99206474,-8.668087592,0.010988013,0.013512358
125.5,50.40863302,-3.581002829,40.92610775,-7.865766749,-0.004762101,0.067628742
126,50.40860011,-3.58100245,40.92823687,-7.005918175,0.001454189,-0.02776929
126.5,50.40857091,-3.581002211,40.92278408,-6.190251679,-0.003016311,-0.045033592
127,50.40854496,-3.581002311,40.91894629,-5.342412268,-0.001562429,-0.030329555
127.5,50.40852203,-3.580998277,40.88953972,-4.835987523,1.179514893,-0.025969497
128,50.40850284,-3.580981915,40.9852414,-3.740372768,3.359520379,-0.056238051
128.5,50.4084907,-3.580952927,41.00185505,-1.608455744,4.703426876,-0.040773955
129,50.40848781,-3.58091957,41.04927088,0.008718335,4.897092519,-0.011237504
129.5,50.40848759,-3.580886967,41.0509978,0.024772549,4.389621499,-0.023594449
130,50.40848803,-3.58085779,41.04347538,-0.016647049,3.8697511,-0.00583484
130.5,50.40848734,-3.580831362,41.06027029,-0.008914429,3.378196271,-0.068768023
131,50.40848713,-3.580808977,41.03444525,-0.017058501,2.882324806,0.026175237
131.5,50.40848709,-3.580789712,41.00363417,0.005055673,2.369924334,-0.008536517
132,50.40848775,-3.580775208,40.95130947,0.014068614,1.875564267,0.014574906
132.5,50.40848768,-3.580764357,40.9106306,0.039566943,1.367676407,-0.002513942
133,50.40848756,-3.580756628,40.87224919,0.034359121,0.868764675,-0.02716096
133.5,50.40848754,-3.580753054,40.90861792,0.008847703,0.372332416,-0.034850105
134,50.40848731,-3.580751982,41.00305839,0.006231193,0.000495034,-0.007828076
134.5,50.40848708,-3.580752303,41.08161942,-0.010293323,-0.024711274,0.061637534
135,50.408487,-3.580751468,41.04188425,-0.017851829,-0.014244167,-0.073091722
135.5,50.40848799,-3.580751656,41.11168362,0.009234931,0.01163521,-0.02959851
136,50.40848801,-3.580751298,41.11505842,-0.003526607,-0.00352723,-0.044117619
136.5,50.40848791,-3.580751493,41.18691988,0.005070808,0.009794742,0.0122139
137,50.40848825,-3.58075178,41.19571923,-0.031142533,0.010239714,0.011541489
137.5,50.40848782,-3.580751467,41.23242184,0.00068726,0.002301597,0.00584596
138,50.40848741,-3.580751972,41.22455749,-0.003719632,-0.001600272,-0.048646824
138.5,50.40848758,-3.580751406,41.28117779,0.026696712,0.002038541,-0.031777698
139,50.40848749,-3.580752257,41.29252833,-0.002036101,-0.006022368,-0.026363409
139.5,50.40848782,-3.580752389,41.21904935,0.005548685,-0.006317255,0.000681948
140,50.4084874,-3.580752481,41.24912107,0.005519907,0.002163572,0.022468954
140.5,50.4084879,-3.580752564,41.39609185,0.003850613,-0.002801581,0.004549459
141,50.40848757,-3.58075164,41.41841332,-0.007378335,6.55E-06,0.005264434
141.5,50.40848792,-3.58075213,41.50894369,-0.009572431,-0.003182717,0.004013698
142,50.40848766,-3.580751937,41.48778706,0.007540878,-0.012580394,-0.009276076
142.5,50.40848767,-3.580752314,41.4859283,-0.039354917,0.005050798,-0.018323106
143,50.40848809,-3.580751516,41.57336952,-0.038198735,0.003942007,-0.008141968
143.5,50.40848869,-3.580750569,41.59176951,0.008364838,0.003498696,0.022795895
144,50.40848935,-3.580750143,41.60686838,0.015785048,-0.000629449,0.040592568
144.5,50.40848918,-3.580750599,41.61406409,0.020862456,0.005081727,-0.034157437
145,50.40848893,-3.580751547,41.63354703,0.009141166,0.003136693,0.028962095
145.5,50.40848862,-3.580751017,41.663256,-0.017575745,0.007982268,0.028478584
146,50.40848863,-3.580750385,41.58280097,-0.005075384,-0.011047201,-0.006239741
146.5,50.40848895,-3.580750615,41.59453243,0.018305944,0.002154773,-0.022951971
147,50.40848949,-3.580751047,41.63950628,0.000471063,0.000984156,0.002738945
147.5,50.40848997,-3.580751308,41.64346762,0.005739428,0.006759638,0.036709472
148,50.40849058,-3.580751793,41.74737119,0.019935208,-0.004418611,-0.050733545
148.5,50.4084906,-3.580752261,41.79683036,0.011183458,0.003297264,-0.017206469
149,50.40849047,-3.580752185,41.80378616,-0.05107734,0.015391104,0.007443872
149.5,50.40849039,-3.580752008,41.85232296,0.005566918,0.003169347,-0.010894873
150,50.40849033,-3.580752455,41.80831795,0.00314239,0.013321686,0.009401278
150.5,50.40849075,-3.58075175,41.77275717,-0.012407683,-0.002436401,0.025187018
151,50.40849006,-3.580752272,41.72651855,-0.003023986,0.010642697,0.030613231
151.5,50.40849008,-3.580751479,41.76033611,0.000850373,-0.006358164,0.029187041
152,50.40849049,-3.580751456,41.78655839,0.011936838,0.004811352,-0.012421831
152.5,50.40849044,-3.580750813,41.80780368,-0.01842097,-0.011719763,-0.005052286
153,50.40849047,-3.580751714,41.8006587,-0.033788708,-0.011161061,-0.000370345
153.5,50.4084903,-3.580751888,41.78759493,0.020489947,-0.002427078,0.007676329
154,50.40849007,-3.580752588,41.71189691,-0.054884456,-0.003117028,0.053764057
154.5,50.40849,-3.580751789,41.6822208,-0.008768712,0.008625837,0.01139695
155,50.4084901,-3.580751611,41.66769067,0.007493655,0.00955214,0.039489727
155.5,50.40849008,-3.580751879,41.63558293,0.014836184,-0.012045288,-0.044455357
156,50.40849002,-3.580750837,41.68596137,-0.024317334,0.010372363,-0.049752943
156.5,50.40848985,-3.580751755,41.63619738,0.012475019,0.007679227,-0.044459177
157,50.40849104,-3.580751983,41.62946981,0.010129343,-0.008516225,0.037556397
157.5,50.40849107,-3.580751924,41.63908825,0.050199666,0.001351904,-0.047751205
158,50.40849127,-3.580751101,41.63349462,-0.019055957,0.000451431,0.039570645
158.5,50.40849147,-3.580750555,41.60861867,-0.009232151,-0.000643015,0.010211231
159,50.40849089,-3.580751435,41.6859526,-0.004954453,-0.000503743,-0.021466556
159.5,50.40849115,-3.58075108,41.78087879,0.000700505,0.002276643,-0.023518677
160,50.40849158,-3.580750896,41.74159355,0.015325307,0.003292365,-0.010216851
160.5,50.4084915,-3.580750625,41.71331555,0.024750486,0.012295041,0.016456408
161,50.40849122,-3.580752048,41.7624137,0.013097095,-0.02946288,-0.044052513
161.5,50.40849189,-3.580751972,41.79194016,0.042140187,-0.006968585,-0.088206746
162,50.40849134,-3.580751359,41.77434248,0.005970602,0.006149088,-0.00228769
162.5,50.40849187,-3.580751592,41.78062174,0.033982149,0.004691121,0.008138104
163,50.40849083,-3.580751581,41.7792067,-0.05771994,-0.007207722,0.028493272
163.5,50.40849009,-3.580751456,41.79586562,-0.028973505,0.00609262,-0.001330393
164,50.40848931,-3.580751998,41.91393612,0.01008631,5.57E-05,-0.047876781
164.5,50.40848911,-3.580751341,42.01534199,0.036785097,0.003094447,-0.018929305
165,50.40848903,-3.580750831,42.04488553,-0.0340344,-0.017534864,0.014988755
165.5,50.40848911,-3.580751838,42.04410064,-0.017955607,0.01202756,0.011113936
166,50.40848865,-3.580750814,42.05447429,-0.02043195,0.008204996,-0.015629365
166.5,50.40848891,-3.580750547,42.11919432,9.02E-05,0.003969284,0.010293667
167,50.4084896,-3.580750291,42.18693356,0.037350806,-0.01603601,-0.021719084
167.5,50.4084896,-3.580750351,42.16347604,0.010819404,0.013468809,-0.023027373
168,50.4084902,-3.580751243,42.17987399,0.020751692,-0.019343368,0.005244246
168.5,50.40849101,-3.580752386,42.24341081,0.026592196,-0.009476803,0.012423146
169,50.40849019,-3.58075297,42.15292071,-0.000609173,0.006806619,-0.033453343
169.5,50.40849004,-3.580753129,42.17043436,0.006206318,-0.001221819,-0.022526262
170,50.40848965,-3.580753302,42.19601065,-0.012591351,-0.0008902,0.013546672
170.5,50.40848968,-3.580752262,42.10964069,-0.019502963,-0.003852643,-0.032741558
171,50.40848988,-3.580752791,42.10853435,0.045902917,-0.005291117,0.005892494
171.5,50.40849005,-3.580753853,42.09168691,-0.006480295,-0.018273485,0.030968053
172,50.40849061,-3.580753893,42.16435725,0.038153399,-0.024238102,-0.062131846
172.5,50.40848994,-3.580754154,42.13898162,-0.016932462,-0.001499633,-0.026894407
173,50.4084901,-3.580753511,42.20302625,0.003198401,0.011902858,0.032407387
173.5,50.40849067,-3.580754387,42.18525246,-0.006761266,-0.018646503,-0.022713701
174,50.40848988,-3.580753437,42.09628615,-0.032573443,0.014281914,0.046289646
174.5,50.40848908,-3.580753678,42.0479798,-0.033692181,-0.018879457,-0.034695336
175,50.40848903,-3.580753081,42.01300176,0.016564826,-0.006968289,0.022809731
